record,subsystem,category,on_css,in_profile,in_baseline,css_fields,css_screens,profile_device,profile_dotted,classname,read_only
XF:12IDA-BI{Cam:WBStop}CC1:Dimensions_RBV,prosilica,profile_only,0,1,0,,,WBS,cc1.dimensions,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:DroppedArrays,prosilica,profile_only,0,1,0,,,WBS,cc1.dropped_arrays,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}CC1:EnableCallbacks,prosilica,profile_only,0,1,0,,,WBS,cc1.enable,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}CC1:FalseColor,prosilica,profile_only,0,1,0,,,WBS,cc1.false_color,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}CC1:MinCallbackTime,prosilica,profile_only,0,1,0,,,WBS,cc1.min_callback_time,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}CC1:NDArrayAddress,prosilica,profile_only,0,1,0,,,WBS,cc1.nd_array_address,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}CC1:NDArrayPort,prosilica,profile_only,0,1,0,,,WBS,cc1.nd_array_port,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}CC1:NDAttributesFile,prosilica,profile_only,0,1,0,,,WBS,cc1.nd_attributes_file,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}CC1:NDimensions_RBV,prosilica,profile_only,0,1,0,,,WBS,cc1.ndimensions,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:PluginType_RBV,prosilica,profile_only,0,1,0,,,WBS,cc1.plugin_type,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:PoolAllocBuffers,prosilica,profile_only,0,1,0,,,WBS,cc1.pool_alloc_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:PoolFreeBuffers,prosilica,profile_only,0,1,0,,,WBS,cc1.pool_free_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:PoolMaxBuffers,prosilica,profile_only,0,1,0,,,WBS,cc1.pool_max_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:PoolMaxMem,prosilica,profile_only,0,1,0,,,WBS,cc1.pool_max_mem,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:PoolUsedBuffers,prosilica,profile_only,0,1,0,,,WBS,cc1.pool_used_buffers,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:PoolUsedMem,prosilica,profile_only,0,1,0,,,WBS,cc1.pool_used_mem,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:PortName_RBV,prosilica,profile_only,0,1,0,,,WBS,cc1.port_name,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:QueueFree,prosilica,profile_only,0,1,0,,,WBS,cc1.queue_free,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}CC1:QueueFreeLow,prosilica,profile_only,0,1,0,,,WBS,cc1.queue_free_low,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}CC1:QueueSize,prosilica,profile_only,0,1,0,,,WBS,cc1.queue_size,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}CC1:QueueUse,prosilica,profile_only,0,1,0,,,WBS,cc1.queue_use,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}CC1:QueueUseHIGH,prosilica,profile_only,0,1,0,,,WBS,cc1.queue_use_high,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}CC1:QueueUseHIHI,prosilica,profile_only,0,1,0,,,WBS,cc1.queue_use_hihi,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}CC1:TimeStamp_RBV,prosilica,profile_only,0,1,0,,,WBS,cc1.time_stamp,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}CC1:UniqueId_RBV,prosilica,profile_only,0,1,0,,,WBS,cc1.unique_id,EpicsSignalRO,RO
XF:12IDA-BI{Cam:WBStop}Over1:1:Blue,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.blue,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:DrawMode,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.draw_mode,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:Green,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.green,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:MaxSizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.max_size_x,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:MaxSizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.max_size_y,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:Name,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.overlay_portname,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:PositionX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.position_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:PositionXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.position_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:PositionY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.position_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:PositionYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.position_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:Red,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.red,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:SetXHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.set_xhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:SetYHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.set_yhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:Shape,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.shape,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:SizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.size_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:SizeXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.size_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:SizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.size_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:SizeYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.size_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:1:Use,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_1.use,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:Blue,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.blue,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:DrawMode,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.draw_mode,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:Green,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.green,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:MaxSizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.max_size_x,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:MaxSizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.max_size_y,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:Name,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.overlay_portname,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:PositionX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.position_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:PositionXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.position_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:PositionY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.position_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:PositionYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.position_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:Red,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.red,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:SetXHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.set_xhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:SetYHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.set_yhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:Shape,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.shape,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:SizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.size_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:SizeXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.size_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:SizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.size_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:SizeYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.size_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:2:Use,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_2.use,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:Blue,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.blue,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:DrawMode,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.draw_mode,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:Green,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.green,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:MaxSizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.max_size_x,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:MaxSizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.max_size_y,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:Name,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.overlay_portname,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:PositionX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.position_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:PositionXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.position_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:PositionY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.position_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:PositionYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.position_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:Red,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.red,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:SetXHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.set_xhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:SetYHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.set_yhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:Shape,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.shape,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:SizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.size_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:SizeXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.size_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:SizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.size_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:SizeYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.size_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:3:Use,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_3.use,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:Blue,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.blue,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:DrawMode,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.draw_mode,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:Green,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.green,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:MaxSizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.max_size_x,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:MaxSizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.max_size_y,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:Name,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.overlay_portname,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:PositionX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.position_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:PositionXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.position_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:PositionY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.position_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:PositionYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.position_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:Red,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.red,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:SetXHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.set_xhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:SetYHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.set_yhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:Shape,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.shape,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:SizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.size_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:SizeXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.size_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:SizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.size_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:SizeYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.size_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:4:Use,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_4.use,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:Blue,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.blue,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:DrawMode,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.draw_mode,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:Green,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.green,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:MaxSizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.max_size_x,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:MaxSizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.max_size_y,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:Name,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.overlay_portname,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:PositionX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.position_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:PositionXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.position_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:PositionY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.position_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:PositionYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.position_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:Red,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.red,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:SetXHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.set_xhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:SetYHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.set_yhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:Shape,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.shape,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:SizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.size_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:SizeXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.size_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:SizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.size_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:SizeYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.size_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:5:Use,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_5.use,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:Blue,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.blue,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:DrawMode,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.draw_mode,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:Green,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.green,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:MaxSizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.max_size_x,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:MaxSizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.max_size_y,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:Name,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.overlay_portname,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:PositionX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.position_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:PositionXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.position_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:PositionY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.position_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:PositionYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.position_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:Red,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.red,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:SetXHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.set_xhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:SetYHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.set_yhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:Shape,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.shape,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:SizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.size_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:SizeXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.size_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:SizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.size_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:SizeYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.size_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:6:Use,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_6.use,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:Blue,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.blue,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:DrawMode,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.draw_mode,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:Green,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.green,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:MaxSizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.max_size_x,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:MaxSizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.max_size_y,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:Name,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.overlay_portname,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:PositionX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.position_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:PositionXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.position_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:PositionY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.position_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:PositionYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.position_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:Red,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.red,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:SetXHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.set_xhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:SetYHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.set_yhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:Shape,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.shape,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:SizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.size_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:SizeXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.size_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:SizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.size_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:SizeYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.size_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:7:Use,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_7.use,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:Blue,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.blue,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:DrawMode,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.draw_mode,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:Green,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.green,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:MaxSizeX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.max_size_x,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:MaxSizeY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.max_size_y,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:Name,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.overlay_portname,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:PositionX,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.position_x,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:PositionXLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.position_xlink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:PositionY,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.position_y,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:PositionYLink,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.position_ylink,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:Red,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.red,EpicsSignalWithRBV,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:SetXHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.set_xhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:SetYHOPR,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.set_yhopr,EpicsSignal,RW
XF:12IDA-BI{Cam:WBStop}Over1:8:Shape,prosilica,profile_only,0,1,0,,,WBS,over1.overlay_8.shape,EpicsSignalWithRBV,RW
